tour,code_departement,departement,code_circonscription,nom,prenom,code_nuance,voix
1,01,AIN,4,BLATRIX,Daniel,FG,1560.0
1,01,AIN,4,MOSSIRE,Corinne,FN,9390.0
1,01,AIN,4,LACROIX,Guillaume,RDG,15419.0
1,01,AIN,4,VOISIN,Michel,UMP,20050.0
1,01,AIN,4,ZIELINSKI,Nicolas,VEC,1521.0
1,01,AIN,4,abstentions,,,34710.0
1,01,AIN,4,blancs_nuls,,,651.0
1,01,AIN,5,LEGER,Bernard,DVD,176.0
1,01,AIN,5,SANSANO,Brigitte,DVD,305.0
1,01,AIN,5,FAVRE,Bernard,ECO,232.0
1,01,AIN,5,ROYER,Patrick,ECO,301.0
1,01,AIN,5,GALIENNE,Jean,ECO,446.0
1,01,AIN,5,BOULME,Jean-Michel,EXG,222.0
1,01,AIN,5,LARGERON,Guy,EXG,165.0
1,01,AIN,5,CERESERO-LANES,Christophe,EXG,184.0
1,01,AIN,5,FERRI,Mylène,FG,3046.0
1,01,AIN,5,SOKOLOWSKI,Patrick,FN,7482.0
1,01,AIN,5,PERRAUD,Michel,PRV,3946.0
1,01,AIN,5,EXPOSITO,Josiane,SOC,11857.0
1,01,AIN,5,ABAD,Damien,UMP,13231.0
1,01,AIN,5,abstentions,,,31568.0
1,01,AIN,5,blancs_nuls,,,557.0
1,02,AISNE,1,PEIFFER,Damien,DVD,222.0
1,02,AISNE,1,GOSSET,Marie-Paule,DVD,306.0
1,02,AISNE,1,DOSIERE,René,DVG,12416.0
1,02,AISNE,1,BRIL,Claire,ECO,334.0
1,02,AISNE,1,PHILIPPOT,Carole,ECO,265.0
1,02,AISNE,1,PERNELLE,Jean-Loup,EXG,285.0
1,02,AISNE,1,BRUNET,Claudine,FG,1629.0
1,02,AISNE,1,ROUX,Jean-Louis,FN,6743.0
1,02,AISNE,1,BONO,Aude,NCE,11297.0
1,02,AISNE,1,KARIMET,Fawaz,SOC,9157.0
1,02,AISNE,1,abstentions,,,29456.0
1,02,AISNE,1,blancs_nuls,,,510.0
1,02,AISNE,2,GIRONDE,Paul,CEN,623.0
1,02,AISNE,2,RIBEIRO,Antonio,DVG,178.0
1,02,AISNE,2,GLINATSIS,Sylvie,ECO,225.0
1,02,AISNE,2,BUIL,Guillaume,ECO,222.0
1,02,AISNE,2,GAMPERT,Jean-Thierry,EXD,276.0
1,02,AISNE,2,AURIGNY,Michel,EXG,296.0
1,02,AISNE,2,ZANDITENAS,Anne,EXG,242.0
1,02,AISNE,2,FONTAINE,Guy,FG,2123.0
1,02,AISNE,2,LEJEUNE,Yannick,FN,7289.0
1,02,AISNE,2,FERREIRA,Anne,SOC,15874.0
1,02,AISNE,2,BERTRAND,Xavier,UMP,17404.0
1,02,AISNE,2,abstentions,,,27914.0
1,02,AISNE,2,blancs_nuls,,,583.0
1,02,AISNE,3,COLPIN,Didier,DVD,354.0
1,02,AISNE,3,PAGNIEZ,Jean-Claude,DVD,327.0
1,02,AISNE,3,PICHONNIER,Joël,DVG,185.0
1,02,AISNE,3,CHABOT,Pierre,EXD,619.0
1,02,AISNE,3,VITU,Jean-Pierre,EXG,377.0
1,02,AISNE,3,LECOYER,Régis,FG,1888.0
1,02,AISNE,3,DUTHEIL DE LA ROCHERE,Bertrand,FN,6617.0
1,02,AISNE,3,SAVELLI,France,PRV,535.0
1,02,AISNE,3,BRICOUT,Jean-Louis,SOC,16683.0
1,02,AISNE,3,MEURA,Frédéric,UMP,13005.0
1,02,AISNE,3,abstentions,,,28911.0
1,02,AISNE,3,blancs_nuls,,,791.0
1,02,AISNE,4,SAPORI,Michelle,DVD,353.0
1,02,AISNE,4,BECHTEL,Marie-Françoise,DVG,10073.0
1,02,AISNE,4,LEHIDEUX,Martine,EXD,412.0
1,02,AISNE,4,VOISIN,Laetitia,EXG,282.0
1,02,AISNE,4,KNOCKAERT,Barbara,EXG,269.0
1,02,AISNE,4,LANOUILH,Jean-Luc,FG,7460.0
1,02,AISNE,4,RUELLE,Evelyne,FN,8062.0
1,02,AISNE,4,LAURISTON,Charles-Edouard,PRV,891.0
1,02,AISNE,4,ALLIOT,Frédéric,RDG,4096.0
1,02,AISNE,4,LETRILLART,Isabelle,UMP,10476.0
1,02,AISNE,4,LEBEE,Stéphanie,VEC,727.0
1,02,AISNE,4,abstentions,,,35275.0
1,02,AISNE,4,blancs_nuls,,,611.0
1,02,AISNE,5,POIRET,Jean-Claude,DVD,466.0
1,02,AISNE,5,GERET,Sylvie,EXG,489.0
1,02,AISNE,5,AUSECACHE,Mireille,FG,2115.0
1,02,AISNE,5,BRIFFAUT,Franck,FN,10793.0
1,02,AISNE,5,KRABAL,Jacques,RDG,14141.0
1,02,AISNE,5,VASSEUR,Isabelle,UMP,14820.0
1,02,AISNE,5,JOURDAIN,Dominique,VEC,4647.0
1,02,AISNE,5,abstentions,,,32914.0
1,02,AISNE,5,blancs_nuls,,,632.0
1,03,ALLIER,1,GUILLAUMIN,Gérard,ECO,543.0
1,03,ALLIER,1,LEBEL,Bernard,EXG,429.0
1,03,ALLIER,1,LACARIN,Marie-Françoise,FG,8050.0
1,03,ALLIER,1,LECRIQUE,Yves,FN,5307.0
1,03,ALLIER,1,CHAMBEFORT,Guy,SOC,20947.0
1,03,ALLIER,1,PERISSOL,Pierre-André,UMP,18312.0
1,03,ALLIER,1,MATICHARD,Gérard,VEC,1296.0
1,03,ALLIER,1,abstentions,,,34415.0
1,03,ALLIER,1,blancs_nuls,,,1056.0
1,03,ALLIER,2,TAILLANDIER,Bernard,DVD,811.0
1,03,ALLIER,2,GUILLAUMIN,Jean-Marie,ECO,507.0
1,03,ALLIER,2,MORET,Jean-Paul,EXG,121.0
1,03,ALLIER,2,DREYFUS,Véronique,EXG,336.0
1,03,ALLIER,2,CASILLA,René,EXG,390.0
1,03,ALLIER,2,BOURDUGE,Luc,FG,8342.0
1,03,ALLIER,2,COURTY,Pascal,FN,5181.0
1,03,ALLIER,2,LESTERLIN,Bernard,SOC,18828.0
1,03,ALLIER,2,DUGLERY,Daniel,UMP,15980.0
1,03,ALLIER,2,COUVAL,Marie,VEC,1069.0
1,03,ALLIER,2,abstentions,,,34099.0
1,03,ALLIER,2,blancs_nuls,,,1075.0
1,03,ALLIER,3,RASILE,Sylvie,CEN,593.0
1,03,ALLIER,3,RUCAR,Patrice,ECO,307.0
1,03,ALLIER,3,SIRY,Renaud,ECO,142.0
1,03,ALLIER,3,ROCHE,Monique,EXG,207.0
1,03,ALLIER,3,SEMET,Pascale,FG,2650.0
1,03,ALLIER,3,LOPEZ,Claudine,FN,6415.0
1,03,ALLIER,3,CARCASSIN,Jean-Marc,NCE,273.0
1,03,ALLIER,3,JAVERLIAT,Pascal,PRV,325.0
1,03,ALLIER,3,CHARASSE,Gérard,RDG,19996.0
1,03,ALLIER,3,MALHURET,Claude,UMP,15232.0
1,03,ALLIER,3,BABIAN-LHERMET,Anne,VEC,903.0
1,03,ALLIER,3,abstentions,,,31202.0
1,03,ALLIER,3,blancs_nuls,,,784.0
1,04,ALPES DE HAUTE PROVENCE,1,SANTIAGO,Frédéric,CEN,565.0
1,04,ALPES DE HAUTE PROVENCE,1,BAUDOUI-MAUREL,Marie-Anne,DVD,1187.0
1,04,ALPES DE HAUTE PROVENCE,1,EVANO,Ludivine,DVD,0.0
1,04,ALPES DE HAUTE PROVENCE,1,CABASSUT,Hubert,DVG,279.0
1,04,ALPES DE HAUTE PROVENCE,1,RAGOLSKI,Daniel,ECO,693.0
1,04,ALPES DE HAUTE PROVENCE,1,ALONSO,Caroline,EXG,192.0
1,04,ALPES DE HAUTE PROVENCE,1,CARLE,Mireille,EXG,170.0
1,04,ALPES DE HAUTE PROVENCE,1,PIN,Jean-Louis,FG,3654.0
1,04,ALPES DE HAUTE PROVENCE,1,AUBERT,Ghislaine,FN,6160.0
1,04,ALPES DE HAUTE PROVENCE,1,TEBAR,Joëlle,NCE,180.0
1,04,ALPES DE HAUTE PROVENCE,1,SAUVAN,Gilbert,SOC,12286.0
1,04,ALPES DE HAUTE PROVENCE,1,BARREILLE,Eliane,UMP,8804.0
1,04,ALPES DE HAUTE PROVENCE,1,DE MEESTER,Gérard,VEC,3014.0
1,04,ALPES DE HAUTE PROVENCE,1,abstentions,,,22681.0
1,04,ALPES DE HAUTE PROVENCE,1,blancs_nuls,,,717.0
1,04,ALPES DE HAUTE PROVENCE,2,ROVIDA,Jean-Michel,ALLI,220.0
1,04,ALPES DE HAUTE PROVENCE,2,VERSCHUEREN,Isabelle,CEN,627.0
1,04,ALPES DE HAUTE PROVENCE,2,CHUISANO,Noël,DVD,315.0
1,04,ALPES DE HAUTE PROVENCE,2,GUEBLI,Yamina,ECO,327.0
1,04,ALPES DE HAUTE PROVENCE,2,BELMONTE,Cyril,EXG,138.0
1,04,ALPES DE HAUTE PROVENCE,2,PICARD,Brigitte,EXG,179.0
1,04,ALPES DE HAUTE PROVENCE,2,CARRIOL,Martine,FG,3635.0
1,04,ALPES DE HAUTE PROVENCE,2,DIEDRICH,Jean-Claude,FN,5915.0
1,04,ALPES DE HAUTE PROVENCE,2,MORIN,Bruno,NCE,317.0
1,04,ALPES DE HAUTE PROVENCE,2,CASTANER,Christophe,SOC,13872.0
1,04,ALPES DE HAUTE PROVENCE,2,CASTEL,Jean-Claude,UMP,11549.0
1,04,ALPES DE HAUTE PROVENCE,2,BERTHONNECHE,Catherine,VEC,1702.0
1,04,ALPES DE HAUTE PROVENCE,2,abstentions,,,23926.0
1,04,ALPES DE HAUTE PROVENCE,2,blancs_nuls,,,605.0
1,05,HAUTES ALPES,1,DAUDON,Jacques,AUT,121.0
1,05,HAUTES ALPES,1,PAJOT,Thierry,CEN,630.0
1,05,HAUTES ALPES,1,FAY,Danielle,DVD,264.0
1,05,HAUTES ALPES,1,BLANC,Guy,DVG,3650.0
1,05,HAUTES ALPES,1,HADJI,Guy,ECO,154.0
1,05,HAUTES ALPES,1,ROSAY,Fabrice,EXG,107.0
1,05,HAUTES ALPES,1,EYRAUD,Jean-Claude,FG,3404.0
1,05,HAUTES ALPES,1,MONIER,Elodie,FN,4999.0
1,05,HAUTES ALPES,1,BERGER,Karine,SOC,10181.0
1,05,HAUTES ALPES,1,COINTE,Jean,UMP,9206.0
1,05,HAUTES ALPES,1,DERBEZ,Bernard,VEC,1315.0
1,05,HAUTES ALPES,1,abstentions,,,21482.0
1,05,HAUTES ALPES,1,blancs_nuls,,,607.0
1,05,HAUTES ALPES,2,BEN-HAIM,Michel,AUT,156.0
1,05,HAUTES ALPES,2,FAIDY,Sandrine,DVD,276.0
1,05,HAUTES ALPES,2,PERRIN CZEKALSKI,Monique,ECO,254.0
1,05,HAUTES ALPES,2,BUISSON,Véronique,EXG,126.0
1,05,HAUTES ALPES,2,GUIGLI,Catherine,FG,1674.0
1,05,HAUTES ALPES,2,BRIAND,Sophie,FN,3126.0
1,05,HAUTES ALPES,2,GIRAUD,Joël,RDG,13362.0
1,05,HAUTES ALPES,2,EYMEOUD,Chantal,UMP,10438.0
1,05,HAUTES ALPES,2,DAERDEN,Francine,VEC,1665.0
1,05,HAUTES ALPES,2,abstentions,,,19103.0
1,05,HAUTES ALPES,2,blancs_nuls,,,625.0
1,06,ALPES MARITIMES,1,GASTAUD,Jean-Pierre,AUT,16.0
1,06,ALPES MARITIMES,1,RAZEAU,Christian,CEN,649.0
1,06,ALPES MARITIMES,1,BELHADI,Jean-Paul,DVD,239.0
1,06,ALPES MARITIMES,1,ARGENTIERI,Pierre,DVD,503.0
1,06,ALPES MARITIMES,1,ULLMANN,Maryse,ECO,498.0
1,06,ALPES MARITIMES,1,GOVERNATORI,Jean-Marc,ECO,324.0
1,06,ALPES MARITIMES,1,PEYRAT,Jacques,EXD,7351.0
1,06,ALPES MARITIMES,1,COTTA,Michel,EXD,214.0
1,06,ALPES MARITIMES,1,BENKEMOUN,Agnès,EXG,86.0
1,06,ALPES MARITIMES,1,RICERCHI,Christophe,EXG,135.0
1,06,ALPES MARITIMES,1,FORTUIT,Loïc,EXG,303.0
1,06,ALPES MARITIMES,1,INJEY,Robert,FG,2083.0
1,06,ALPES MARITIMES,1,HORSCH FILIPPI,Alix,REG,82.0
1,06,ALPES MARITIMES,1,ALLEMAND,Patrick,SOC,13048.0
1,06,ALPES MARITIMES,1,CIOTTI,Eric,UMP,19971.0
1,06,ALPES MARITIMES,1,abstentions,,,36276.0
1,06,ALPES MARITIMES,1,blancs_nuls,,,509.0
1,06,ALPES MARITIMES,2,REYNARD,Brigitte,ECO,601.0
1,06,ALPES MARITIMES,2,MIRAN,Patrice,ECO,654.0
1,06,ALPES MARITIMES,2,BOUILLEAUX,Alain,EXG,146.0
1,06,ALPES MARITIMES,2,PAULUS,Michelle,EXG,182.0
1,06,ALPES MARITIMES,2,CATTAERT,Frédérique,FG,1974.0
1,06,ALPES MARITIMES,2,DEGIOANNI,Jean-Marc,FN,10123.0
1,06,ALPES MARITIMES,2,LACHENMAIER,Fabrice,RDG,3385.0
1,06,ALPES MARITIMES,2,GINESY,Charles Ange,UMP,17197.0
1,06,ALPES MARITIMES,2,ASCHIERI,André,VEC,13802.0
1,06,ALPES MARITIMES,2,abstentions,,,33776.0
1,06,ALPES MARITIMES,2,blancs_nuls,,,566.0
1,06,ALPES MARITIMES,3,MAILLOT,Sylvain,AUT,248.0
1,06,ALPES MARITIMES,3,BOULOUDHNINE,Marouane,CEN,833.0
1,06,ALPES MARITIMES,3,MONICA,Patrick,DVD,218.0
1,06,ALPES MARITIMES,3,ROOS,Denis,DVD,143.0
1,06,ALPES MARITIMES,3,KUREK,Igor,DVD,125.0
1,06,ALPES MARITIMES,3,BURDIN,Didier,DVD,234.0
1,06,ALPES MARITIMES,3,VALLADE,Marie-José,ECO,558.0
1,06,ALPES MARITIMES,3,DELÉTANG,Delphine,ECO,337.0
1,06,ALPES MARITIMES,3,CATTET,Marie-Edith,EXD,387.0
1,06,ALPES MARITIMES,3,PEREIRA,Marie-José,EXG,81.0
1,06,ALPES MARITIMES,3,BACINO,Laurent,EXG,167.0
1,06,ALPES MARITIMES,3,DELLA SUDDA,Bruno,EXG,518.0
1,06,ALPES MARITIMES,3,GRAC,Roseline,FG,2370.0
1,06,ALPES MARITIMES,3,NOFRI,Gaël,FN,10770.0
1,06,ALPES MARITIMES,3,SALLES,Rudy,NCE,17420.0
1,06,ALPES MARITIMES,3,PICARD,Jean-Christophe,RDG,2032.0
1,06,ALPES MARITIMES,3,DOREJO,Christine,SOC,10891.0
1,06,ALPES MARITIMES,3,abstentions,,,39480.0
1,06,ALPES MARITIMES,3,blancs_nuls,,,561.0
1,06,ALPES MARITIMES,4,GIORGIO,Thierry,DVD,713.0
1,06,ALPES MARITIMES,4,ZAHAR,Nicolas,DVD,361.0
1,06,ALPES MARITIMES,4,CHERKI,Stéphane,DVD,4642.0
1,06,ALPES MARITIMES,4,BELLA,Lucien,ECO,505.0
1,06,ALPES MARITIMES,4,SECORDEL-MARTIN,Jean Philippe,ECO,609.0
1,06,ALPES MARITIMES,4,MARKIEL,Joseph,EXG,127.0
1,06,ALPES MARITIMES,4,TUJAGUE,Francis,FG,4905.0
1,06,ALPES MARITIMES,4,SCHENARDI,Lydia,FN,11039.0
1,06,ALPES MARITIMES,4,GERARD,Pascale,SOC,9541.0
1,06,ALPES MARITIMES,4,GUIBAL,Jean-Claude,UMP,15763.0
1,06,ALPES MARITIMES,4,abstentions,,,36006.0
1,06,ALPES MARITIMES,4,blancs_nuls,,,671.0
1,06,ALPES MARITIMES,5,DUPRÉ,Gildas,CEN,649.0
1,06,ALPES MARITIMES,5,MITRANO,Anthony,DVD,307.0
1,06,ALPES MARITIMES,5,HVIDSTEN,Axel,ECO,333.0
1,06,ALPES MARITIMES,5,BALLOUARD,Brigitte,ECO,615.0
1,06,ALPES MARITIMES,5,PISONI,Jean-Pierre,EXG,132.0
1,06,ALPES MARITIMES,5,ALEXANDRE,Jean-Marie,EXG,74.0
1,06,ALPES MARITIMES,5,CIARAVOLA,Florence,EXG,475.0
1,06,ALPES MARITIMES,5,GAZIELLO,Emmanuelle,FG,1944.0
1,06,ALPES MARITIMES,5,CARDIN,Danielle,FN,10559.0
1,06,ALPES MARITIMES,5,CUTURELLO,Paul,SOC,12419.0
1,06,ALPES MARITIMES,5,ESTROSI,Christian,UMP,21814.0
1,06,ALPES MARITIMES,5,abstentions,,,35495.0
1,06,ALPES MARITIMES,5,blancs_nuls,,,604.0
1,06,ALPES MARITIMES,6,WELDON,Oonagh,ECO,787.0
1,06,ALPES MARITIMES,6,BARTOLI,Danièle,EXG,94.0
1,06,ALPES MARITIMES,6,PAULUS,Jean-Louis,EXG,195.0
1,06,ALPES MARITIMES,6,FAVALE,Paul,EXG,86.0
1,06,ALPES MARITIMES,6,GANDIN,Philippe,FG,1461.0
1,06,ALPES MARITIMES,6,DE MESMAY,Hubert,FN,8536.0
1,06,ALPES MARITIMES,6,GAUTIER,Sylvie,SOC,9461.0
1,06,ALPES MARITIMES,6,LUCA,Lionnel,UMP,21841.0
1,06,ALPES MARITIMES,6,abstentions,,,33002.0
1,06,ALPES MARITIMES,6,blancs_nuls,,,632.0
1,06,ALPES MARITIMES,7,TONDINI,Jean Bruno,DVD,443.0
1,06,ALPES MARITIMES,7,MARTIN,Eric,DVG,10769.0
1,06,ALPES MARITIMES,7,GILLARD,Maurice,ECO,1105.0
1,06,ALPES MARITIMES,7,FRAPPA,Jean-Claude,EXD,588.0
1,06,ALPES MARITIMES,7,PETARD,Christian,EXG,177.0
1,06,ALPES MARITIMES,7,CARENZO,Philippe,EXG,803.0
1,06,ALPES MARITIMES,7,DUMAS,Cécile,FG,2344.0
1,06,ALPES MARITIMES,7,VIOT,Mathilde,FN,8567.0
1,06,ALPES MARITIMES,7,LEONETTI,Jean,UMP,25912.0
1,06,ALPES MARITIMES,7,abstentions,,,38397.0
1,06,ALPES MARITIMES,7,blancs_nuls,,,606.0
1,06,ALPES MARITIMES,8,POIRIER,Marlène,DVD,553.0
1,06,ALPES MARITIMES,8,VILLON,Jean-Pierre,ECO,383.0
1,06,ALPES MARITIMES,8,GARDIEN,Serge,ECO,711.0
1,06,ALPES MARITIMES,8,PECOUT,Liliane,EXG,154.0
1,06,ALPES MARITIMES,8,ROLLY,Sylvie,FG,1344.0
1,06,ALPES MARITIMES,8,GROSJEAN,Adrien,FN,10096.0
1,06,ALPES MARITIMES,8,BROCHAND,Bernard,UMP,20350.0
1,06,ALPES MARITIMES,8,DEBORDE,Elisabeth,VEC,8997.0
1,06,ALPES MARITIMES,8,abstentions,,,37275.0
1,06,ALPES MARITIMES,8,blancs_nuls,,,717.0
1,06,ALPES MARITIMES,9,DE VARGAS,Laurent,AUT,93.0
1,06,ALPES MARITIMES,9,DUCREUX,Pascal,ECO,614.0
1,06,ALPES MARITIMES,9,MULLER,Haydée,ECO,341.0
1,06,ALPES MARITIMES,9,GIARDINA,Robert,EXG,120.0
1,06,ALPES MARITIMES,9,BERNASCONI,Pierre,FG,1738.0
1,06,ALPES MARITIMES,9,ORFILA,Marlène,FN,7600.0
1,06,ALPES MARITIMES,9,GOURDON,Marie-Louise,SOC,12462.0
1,06,ALPES MARITIMES,9,TABAROT,Michèle,UMP,20628.0
1,06,ALPES MARITIMES,9,abstentions,,,33259.0
1,06,ALPES MARITIMES,9,blancs_nuls,,,437.0
1,07,ARDECHE,1,MARTIGNY,François,AUT,1.0
1,07,ARDECHE,1,DUPONT,André,CEN,1404.0
1,07,ARDECHE,1,DE LONGEVIALLE,Guérin,DVD,7046.0
1,07,ARDECHE,1,BAS,Gilles,ECO,388.0
1,07,ARDECHE,1,VANDER DONCKT,Muriel,EXG,225.0
1,07,ARDECHE,1,SONCINI-SYREN,Patricia,EXG,292.0
1,07,ARDECHE,1,JACQUART,François,FG,4269.0
1,07,ARDECHE,1,GRANGIS,Christian,FN,9123.0
1,07,ARDECHE,1,TERRASSE,Pascal,SOC,20381.0
1,07,ARDECHE,1,ORIOL,Stéphane,VEC,2030.0
1,07,ARDECHE,1,abstentions,,,30240.0
1,07,ARDECHE,1,blancs_nuls,,,1246.0
1,07,ARDECHE,2,BARDONNET,Gabriel,AUT,1.0
1,07,ARDECHE,2,ESCANDE,Claude,CEN,948.0
1,07,ARDECHE,2,NOGIER,Raphaël,DVD,377.0
1,07,ARDECHE,2,LE GRAND,Anne-Laure,DVD,317.0
1,07,ARDECHE,2,TUSSAU,Brigitte,ECO,342.0
1,07,ARDECHE,2,DURAND,Jackie,ECO,208.0
1,07,ARDECHE,2,MARCHISIO,Christophe,EXG,179.0
1,07,ARDECHE,2,GUION,Pascal,EXG,271.0
1,07,ARDECHE,2,NORMAND,Myriam,FG,2368.0
1,07,ARDECHE,2,GATHERCOLE,Véronique,FN,7583.0
1,07,ARDECHE,2,DUSSOPT,Olivier,SOC,22629.0
1,07,ARDECHE,2,DARNAUD,Mathieu,UMP,19029.0
1,07,ARDECHE,2,ARNAUD,Justine,VEC,1907.0
1,07,ARDECHE,2,abstentions,,,34019.0
1,07,ARDECHE,2,blancs_nuls,,,750.0
1,07,ARDECHE,3,KAPPEL,Roger,CEN,590.0
1,07,ARDECHE,3,CHALVET,Alain,DVD,272.0
1,07,ARDECHE,3,CAUVIN,Béatrice,EXG,162.0
1,07,ARDECHE,3,SABATIER,Michel,EXG,251.0
1,07,ARDECHE,3,NEUVILLE,Richard,EXG,474.0
1,07,ARDECHE,3,LOUIS,Véronique,FG,4537.0
1,07,ARDECHE,3,CIET,Isabelle,FN,5808.0
1,07,ARDECHE,3,BUIS,Sabine,SOC,16478.0
1,07,ARDECHE,3,FLORY,Jean-Claude,UMP,18442.0
1,07,ARDECHE,3,MARGOTTON,Magalie,VEC,2528.0
1,07,ARDECHE,3,abstentions,,,25948.0
1,07,ARDECHE,3,blancs_nuls,,,583.0
1,08,ARDENNES,1,LAUBY HEBER-SUFFRIN,Virginie,CEN,773.0
1,08,ARDENNES,1,GEY,Christiane,DVD,153.0
1,08,ARDENNES,1,GOULDEN,Sylvie,ECO,187.0
1,08,ARDENNES,1,NOUET,Joël,EXG,214.0
1,08,ARDENNES,1,DALLA ROSA,Sylvain,FG,1992.0
1,08,ARDENNES,1,LECLERE,Anne-Sophie,FN,7000.0
1,08,ARDENNES,1,LEDOUX,Claudine,SOC,14126.0
1,08,ARDENNES,1,POLETTI,Bérengère,UMP,16520.0
1,08,ARDENNES,1,DUMONT,Christophe,VEC,790.0
1,08,ARDENNES,1,abstentions,,,31024.0
1,08,ARDENNES,1,blancs_nuls,,,498.0
1,08,ARDENNES,2,VUILQUE,Philippe,DVG,4720.0
1,08,ARDENNES,2,PIERRARD,Jean,ECO,158.0
1,08,ARDENNES,2,TAKAWE,Mink,EXG,175.0
1,08,ARDENNES,2,LEFLON,Michèle,FG,1913.0
1,08,ARDENNES,2,GIRARD,Benoît,FN,5639.0
1,08,ARDENNES,2,SUTTER,Alain,NCE,376.0
1,08,ARDENNES,2,COMBIS,Claire,PRV,153.0
1,08,ARDENNES,2,LEONARD,Christophe,SOC,10586.0
1,08,ARDENNES,2,RAVIGNON,Boris,UMP,10373.0
1,08,ARDENNES,2,BAUMEL,Sylvain,VEC,715.0
1,08,ARDENNES,2,abstentions,,,29555.0
1,08,ARDENNES,2,blancs_nuls,,,439.0
1,08,ARDENNES,3,TROTIN,André,AUT,42.0
1,08,ARDENNES,3,BIHIN-DURY,Marie-Claude,ECO,170.0
1,08,ARDENNES,3,OCTAVE,Nadia,EXG,129.0
1,08,ARDENNES,3,MORAINE,Claudette,FG,1183.0
1,08,ARDENNES,3,GUILBERT,Laurent,FN,4051.0
1,08,ARDENNES,3,FESSEAU,Nelly,SOC,10231.0
1,08,ARDENNES,3,WARSMANN,Jean-Luc,UMP,18285.0
1,08,ARDENNES,3,PERRIN,Sophie,VEC,737.0
1,08,ARDENNES,3,abstentions,,,23312.0
1,08,ARDENNES,3,blancs_nuls,,,386.0
1,09,ARIEGE,1,RAUSA,Joël,CEN,622.0
1,09,ARIEGE,1,FONTANEAU,Solange,ECO,211.0
1,09,ARIEGE,1,BARA,Céline,EXG,544.0
1,09,ARIEGE,1,LAPEYRE,Gisèle,EXG,182.0
1,09,ARIEGE,1,LASSERRE,Janine,EXG,205.0
1,09,ARIEGE,1,LARIVE,Michel,FG,3744.0
1,09,ARIEGE,1,WARNKE,Jacques,FN,3765.0
1,09,ARIEGE,1,MASSAT,Frédérique,SOC,17791.0
1,09,ARIEGE,1,GERONA,Nicole,UMP,5449.0
1,09,ARIEGE,1,AOURA,Pascale,VEC,1907.0
1,09,ARIEGE,1,abstentions,,,21488.0
1,09,ARIEGE,1,blancs_nuls,,,756.0
1,09,ARIEGE,2,MANCEAU,Linda,CEN,549.0
1,09,ARIEGE,2,CLAMER,Chantal,DVD,143.0
1,09,ARIEGE,2,GRANET,Pierre,EXG,289.0
1,09,ARIEGE,2,SOUCHE,Lucile,EXG,269.0
1,09,ARIEGE,2,BAUDRY,Viviane,FG,4165.0
1,09,ARIEGE,2,ALIOT,Thérèse,FN,4570.0
1,09,ARIEGE,2,PINCE,Jacques,REG,1032.0
1,09,ARIEGE,2,GIMENEZ,Jimmy,REG,587.0
1,09,ARIEGE,2,FAURÉ,Alain,SOC,16193.0
1,09,ARIEGE,2,CALLEJA,Philippe,UMP,8569.0
1,09,ARIEGE,2,abstentions,,,22618.0
1,09,ARIEGE,2,blancs_nuls,,,770.0
1,10,AUBE,1,LANDREAT,Pascal,CEN,2560.0
1,10,AUBE,1,MARZE,Elisabeth,DVD,529.0
