tour,code_departement,departement,circonscription,code_nuance,voix
1,59,NORD,4,REG,0.0
1,59,NORD,4,RPR,10217.0
1,59,NORD,4,SOC,13163.0
1,59,NORD,4,UDF,11841.0
1,59,NORD,4,UDF-RPR,0.0
1,59,NORD,4,abstentions,12985.0
1,59,NORD,4,blancs et nuls,1658.0
1,59,NORD,5,COM,6795.0
1,59,NORD,5,DVD,1143.0
1,59,NORD,5,DVG,176.0
1,59,NORD,5,ECO,1928.0
1,59,NORD,5,EXG,2527.0
1,59,NORD,5,FRN,5523.0
1,59,NORD,5,RADICAUX GAUCHE,0.0
1,59,NORD,5,REG,0.0
1,59,NORD,5,RPR,11701.0
1,59,NORD,5,SOC,20304.0
1,59,NORD,5,UDF,7409.0
1,59,NORD,5,UDF-RPR,0.0
1,59,NORD,5,abstentions,14345.0
1,59,NORD,5,blancs et nuls,2694.0
1,59,NORD,6,COM,4672.0
1,59,NORD,6,DVD,769.0
1,59,NORD,6,DVG,128.0
1,59,NORD,6,ECO,1482.0
1,59,NORD,6,EXG,1409.0
1,59,NORD,6,FRN,4935.0
1,59,NORD,6,RADICAUX GAUCHE,0.0
1,59,NORD,6,REG,0.0
1,59,NORD,6,RPR,12998.0
1,59,NORD,6,SOC,16438.0
1,59,NORD,6,UDF,7742.0
1,59,NORD,6,UDF-RPR,0.0
1,59,NORD,6,abstentions,8618.0
1,59,NORD,6,blancs et nuls,2472.0
1,59,NORD,7,COM,3145.0
1,59,NORD,7,DVD,604.0
1,59,NORD,7,DVG,164.0
1,59,NORD,7,ECO,1326.0
1,59,NORD,7,EXG,1933.0
1,59,NORD,7,FRN,9096.0
1,59,NORD,7,RADICAUX GAUCHE,0.0
1,59,NORD,7,REG,0.0
1,59,NORD,7,RPR,8918.0
1,59,NORD,7,SOC,15903.0
1,59,NORD,7,UDF,7742.0
1,59,NORD,7,UDF-RPR,0.0
1,59,NORD,7,abstentions,14783.0
1,59,NORD,7,blancs et nuls,2194.0
1,59,NORD,8,COM,3175.0
1,59,NORD,8,DVD,670.0
1,59,NORD,8,DVG,197.0
1,59,NORD,8,ECO,1318.0
1,59,NORD,8,EXG,2090.0
1,59,NORD,8,FRN,8821.0
1,59,NORD,8,RADICAUX GAUCHE,0.0
1,59,NORD,8,REG,0.0
1,59,NORD,8,RPR,9523.0
1,59,NORD,8,SOC,15088.0
1,59,NORD,8,UDF,7123.0
1,59,NORD,8,UDF-RPR,0.0
1,59,NORD,8,abstentions,15628.0
1,59,NORD,8,blancs et nuls,1966.0
1,59,NORD,9,COM,2014.0
1,59,NORD,9,DVD,901.0
1,59,NORD,9,DVG,124.0
1,59,NORD,9,ECO,1174.0
1,59,NORD,9,EXG,1155.0
1,59,NORD,9,FRN,6733.0
1,59,NORD,9,RADICAUX GAUCHE,0.0
1,59,NORD,9,REG,0.0
1,59,NORD,9,RPR,16104.0
1,59,NORD,9,SOC,10819.0
1,59,NORD,9,UDF,8023.0
1,59,NORD,9,UDF-RPR,0.0
1,59,NORD,9,abstentions,13532.0
1,59,NORD,9,blancs et nuls,1210.0
1,60,OISE,1,COM,4044.0
1,60,OISE,1,DVD,0.0
1,60,OISE,1,DVG,0.0
1,60,OISE,1,ECO,0.0
1,60,OISE,1,EXG,1870.0
1,60,OISE,1,FRN,4697.0
1,60,OISE,1,RADICAUX GAUCHE,684.0
1,60,OISE,1,REG,0.0
1,60,OISE,1,RPR,0.0
1,60,OISE,1,SOC,15553.0
1,60,OISE,1,UDF,0.0
1,60,OISE,1,UDF-RPR,24822.0
1,60,OISE,1,abstentions,10689.0
1,60,OISE,1,blancs et nuls,2740.0
1,60,OISE,2,COM,4047.0
1,60,OISE,2,DVD,0.0
1,60,OISE,2,DVG,0.0
1,60,OISE,2,ECO,0.0
1,60,OISE,2,EXG,1673.0
1,60,OISE,2,FRN,5245.0
1,60,OISE,2,RADICAUX GAUCHE,1202.0
1,60,OISE,2,REG,0.0
1,60,OISE,2,RPR,0.0
1,60,OISE,2,SOC,14667.0
1,60,OISE,2,UDF,0.0
1,60,OISE,2,UDF-RPR,24494.0
1,60,OISE,2,abstentions,11125.0
1,60,OISE,2,blancs et nuls,2548.0
1,60,OISE,3,COM,6176.0
1,60,OISE,3,DVD,0.0
1,60,OISE,3,DVG,0.0
1,60,OISE,3,ECO,0.0
1,60,OISE,3,EXG,1741.0
1,60,OISE,3,FRN,5343.0
1,60,OISE,3,RADICAUX GAUCHE,567.0
1,60,OISE,3,REG,0.0
1,60,OISE,3,RPR,0.0
1,60,OISE,3,SOC,15087.0
1,60,OISE,3,UDF,0.0
1,60,OISE,3,UDF-RPR,14184.0
1,60,OISE,3,abstentions,13154.0
1,60,OISE,3,blancs et nuls,2211.0
1,60,OISE,4,COM,3839.0
1,60,OISE,4,DVD,0.0
1,60,OISE,4,DVG,0.0
1,60,OISE,4,ECO,0.0
1,60,OISE,4,EXG,1497.0
1,60,OISE,4,FRN,6012.0
1,60,OISE,4,RADICAUX GAUCHE,975.0
1,60,OISE,4,REG,0.0
1,60,OISE,4,RPR,0.0
1,60,OISE,4,SOC,16009.0
1,60,OISE,4,UDF,0.0
1,60,OISE,4,UDF-RPR,23415.0
1,60,OISE,4,abstentions,14246.0
1,60,OISE,4,blancs et nuls,2251.0
1,60,OISE,5,COM,5587.0
1,60,OISE,5,DVD,0.0
1,60,OISE,5,DVG,0.0
1,60,OISE,5,ECO,0.0
1,60,OISE,5,EXG,1719.0
1,60,OISE,5,FRN,4312.0
1,60,OISE,5,RADICAUX GAUCHE,685.0
1,60,OISE,5,REG,0.0
1,60,OISE,5,RPR,0.0
1,60,OISE,5,SOC,14192.0
1,60,OISE,5,UDF,0.0
1,60,OISE,5,UDF-RPR,15988.0
1,60,OISE,5,abstentions,11581.0
1,60,OISE,5,blancs et nuls,2165.0
1,60,OISE,6,COM,3983.0
1,60,OISE,6,DVD,0.0
1,60,OISE,6,DVG,0.0
1,60,OISE,6,ECO,0.0
1,60,OISE,6,EXG,1587.0
1,60,OISE,6,FRN,4942.0
1,60,OISE,6,RADICAUX GAUCHE,658.0
1,60,OISE,6,REG,0.0
1,60,OISE,6,RPR,0.0
1,60,OISE,6,SOC,15143.0
1,60,OISE,6,UDF,0.0
1,60,OISE,6,UDF-RPR,20101.0
1,60,OISE,6,abstentions,12276.0
1,60,OISE,6,blancs et nuls,2244.0
1,60,OISE,7,COM,5607.0
1,60,OISE,7,DVD,0.0
1,60,OISE,7,DVG,0.0
1,60,OISE,7,ECO,0.0
1,60,OISE,7,EXG,1935.0
1,60,OISE,7,FRN,5004.0
1,60,OISE,7,RADICAUX GAUCHE,737.0
1,60,OISE,7,REG,0.0
1,60,OISE,7,RPR,0.0
1,60,OISE,7,SOC,14567.0
1,60,OISE,7,UDF,0.0
1,60,OISE,7,UDF-RPR,15888.0
1,60,OISE,7,abstentions,12097.0
1,60,OISE,7,blancs et nuls,2262.0
1,61,ORNE,1,COM,1487.0
1,61,ORNE,1,DVD,1586.0
1,61,ORNE,1,DVG,9579.0
1,61,ORNE,1,ECO,1340.0
1,61,ORNE,1,EXG,466.0
1,61,ORNE,1,FRN,3535.0
1,61,ORNE,1,RADICAUX GAUCHE,0.0
1,61,ORNE,1,REG,0.0
1,61,ORNE,1,RPR,0.0
1,61,ORNE,1,SOC,6263.0
1,61,ORNE,1,UDF,0.0
1,61,ORNE,1,UDF-RPR,28541.0
1,61,ORNE,1,abstentions,15218.0
1,61,ORNE,1,blancs et nuls,3243.0
1,61,ORNE,2,COM,1687.0
1,61,ORNE,2,DVD,2313.0
1,61,ORNE,2,DVG,8543.0
1,61,ORNE,2,ECO,1033.0
1,61,ORNE,2,EXG,424.0
1,61,ORNE,2,FRN,4194.0
1,61,ORNE,2,RADICAUX GAUCHE,0.0
1,61,ORNE,2,REG,0.0
1,61,ORNE,2,RPR,0.0
1,61,ORNE,2,SOC,6073.0
1,61,ORNE,2,UDF,0.0
1,61,ORNE,2,UDF-RPR,24780.0
1,61,ORNE,2,abstentions,14189.0
1,61,ORNE,2,blancs et nuls,3249.0
1,61,ORNE,3,COM,2019.0
1,61,ORNE,3,DVD,4518.0
1,61,ORNE,3,DVG,16064.0
1,61,ORNE,3,ECO,1475.0
1,61,ORNE,3,EXG,468.0
1,61,ORNE,3,FRN,3949.0
1,61,ORNE,3,RADICAUX GAUCHE,0.0
1,61,ORNE,3,REG,0.0
1,61,ORNE,3,RPR,0.0
1,61,ORNE,3,SOC,4277.0
1,61,ORNE,3,UDF,0.0
1,61,ORNE,3,UDF-RPR,22434.0
1,61,ORNE,3,abstentions,13289.0
1,61,ORNE,3,blancs et nuls,3289.0
1,62,PAS-DE-CALAIS,1,COM,4476.0
1,62,PAS-DE-CALAIS,1,DVD,6353.0
1,62,PAS-DE-CALAIS,1,DVG,0.0
1,62,PAS-DE-CALAIS,1,ECO,2052.0
1,62,PAS-DE-CALAIS,1,EXG,622.0
1,62,PAS-DE-CALAIS,1,FRN,4661.0
1,62,PAS-DE-CALAIS,1,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,1,REG,0.0
1,62,PAS-DE-CALAIS,1,RPR,13663.0
1,62,PAS-DE-CALAIS,1,SOC,21567.0
1,62,PAS-DE-CALAIS,1,UDF,6629.0
1,62,PAS-DE-CALAIS,1,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,1,abstentions,10359.0
1,62,PAS-DE-CALAIS,1,blancs et nuls,2860.0
1,62,PAS-DE-CALAIS,10,COM,14141.0
1,62,PAS-DE-CALAIS,10,DVD,4943.0
1,62,PAS-DE-CALAIS,10,DVG,0.0
1,62,PAS-DE-CALAIS,10,ECO,2076.0
1,62,PAS-DE-CALAIS,10,EXG,609.0
1,62,PAS-DE-CALAIS,10,FRN,3362.0
1,62,PAS-DE-CALAIS,10,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,10,REG,0.0
1,62,PAS-DE-CALAIS,10,RPR,6484.0
1,62,PAS-DE-CALAIS,10,SOC,19988.0
1,62,PAS-DE-CALAIS,10,UDF,4851.0
1,62,PAS-DE-CALAIS,10,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,10,abstentions,14915.0
1,62,PAS-DE-CALAIS,10,blancs et nuls,2836.0
1,62,PAS-DE-CALAIS,11,COM,14497.0
1,62,PAS-DE-CALAIS,11,DVD,5995.0
1,62,PAS-DE-CALAIS,11,DVG,0.0
1,62,PAS-DE-CALAIS,11,ECO,2720.0
1,62,PAS-DE-CALAIS,11,EXG,731.0
1,62,PAS-DE-CALAIS,11,FRN,5730.0
1,62,PAS-DE-CALAIS,11,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,11,REG,0.0
1,62,PAS-DE-CALAIS,11,RPR,8342.0
1,62,PAS-DE-CALAIS,11,SOC,20393.0
1,62,PAS-DE-CALAIS,11,UDF,5660.0
1,62,PAS-DE-CALAIS,11,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,11,abstentions,14405.0
1,62,PAS-DE-CALAIS,11,blancs et nuls,3116.0
1,62,PAS-DE-CALAIS,12,COM,14832.0
1,62,PAS-DE-CALAIS,12,DVD,3819.0
1,62,PAS-DE-CALAIS,12,DVG,0.0
1,62,PAS-DE-CALAIS,12,ECO,2209.0
1,62,PAS-DE-CALAIS,12,EXG,606.0
1,62,PAS-DE-CALAIS,12,FRN,4506.0
1,62,PAS-DE-CALAIS,12,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,12,REG,0.0
1,62,PAS-DE-CALAIS,12,RPR,5408.0
1,62,PAS-DE-CALAIS,12,SOC,21171.0
1,62,PAS-DE-CALAIS,12,UDF,4038.0
1,62,PAS-DE-CALAIS,12,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,12,abstentions,15763.0
1,62,PAS-DE-CALAIS,12,blancs et nuls,2931.0
1,62,PAS-DE-CALAIS,13,COM,11913.0
1,62,PAS-DE-CALAIS,13,DVD,3819.0
1,62,PAS-DE-CALAIS,13,DVG,0.0
1,62,PAS-DE-CALAIS,13,ECO,1973.0
1,62,PAS-DE-CALAIS,13,EXG,644.0
1,62,PAS-DE-CALAIS,13,FRN,6074.0
1,62,PAS-DE-CALAIS,13,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,13,REG,0.0
1,62,PAS-DE-CALAIS,13,RPR,6642.0
1,62,PAS-DE-CALAIS,13,SOC,18107.0
1,62,PAS-DE-CALAIS,13,UDF,4461.0
1,62,PAS-DE-CALAIS,13,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,13,abstentions,15791.0
1,62,PAS-DE-CALAIS,13,blancs et nuls,2586.0
1,62,PAS-DE-CALAIS,14,COM,13605.0
1,62,PAS-DE-CALAIS,14,DVD,2665.0
1,62,PAS-DE-CALAIS,14,DVG,0.0
1,62,PAS-DE-CALAIS,14,ECO,2079.0
1,62,PAS-DE-CALAIS,14,EXG,617.0
1,62,PAS-DE-CALAIS,14,FRN,7134.0
1,62,PAS-DE-CALAIS,14,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,14,REG,0.0
1,62,PAS-DE-CALAIS,14,RPR,6677.0
1,62,PAS-DE-CALAIS,14,SOC,15800.0
1,62,PAS-DE-CALAIS,14,UDF,5065.0
1,62,PAS-DE-CALAIS,14,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,14,abstentions,14462.0
1,62,PAS-DE-CALAIS,14,blancs et nuls,2352.0
1,62,PAS-DE-CALAIS,2,COM,7189.0
1,62,PAS-DE-CALAIS,2,DVD,5316.0
1,62,PAS-DE-CALAIS,2,DVG,0.0
1,62,PAS-DE-CALAIS,2,ECO,2005.0
1,62,PAS-DE-CALAIS,2,EXG,461.0
1,62,PAS-DE-CALAIS,2,FRN,4468.0
1,62,PAS-DE-CALAIS,2,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,2,REG,0.0
1,62,PAS-DE-CALAIS,2,RPR,10280.0
1,62,PAS-DE-CALAIS,2,SOC,17435.0
1,62,PAS-DE-CALAIS,2,UDF,5402.0
1,62,PAS-DE-CALAIS,2,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,2,abstentions,9697.0
1,62,PAS-DE-CALAIS,2,blancs et nuls,2295.0
1,62,PAS-DE-CALAIS,3,COM,4100.0
1,62,PAS-DE-CALAIS,3,DVD,9000.0
1,62,PAS-DE-CALAIS,3,DVG,0.0
1,62,PAS-DE-CALAIS,3,ECO,1394.0
1,62,PAS-DE-CALAIS,3,EXG,407.0
1,62,PAS-DE-CALAIS,3,FRN,2934.0
1,62,PAS-DE-CALAIS,3,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,3,REG,0.0
1,62,PAS-DE-CALAIS,3,RPR,13631.0
1,62,PAS-DE-CALAIS,3,SOC,20274.0
1,62,PAS-DE-CALAIS,3,UDF,5115.0
1,62,PAS-DE-CALAIS,3,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,3,abstentions,7307.0
1,62,PAS-DE-CALAIS,3,blancs et nuls,2622.0
1,62,PAS-DE-CALAIS,4,COM,4723.0
1,62,PAS-DE-CALAIS,4,DVD,16216.0
1,62,PAS-DE-CALAIS,4,DVG,0.0
1,62,PAS-DE-CALAIS,4,ECO,1170.0
1,62,PAS-DE-CALAIS,4,EXG,396.0
1,62,PAS-DE-CALAIS,4,FRN,3530.0
1,62,PAS-DE-CALAIS,4,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,4,REG,0.0
1,62,PAS-DE-CALAIS,4,RPR,6805.0
1,62,PAS-DE-CALAIS,4,SOC,17275.0
1,62,PAS-DE-CALAIS,4,UDF,5216.0
1,62,PAS-DE-CALAIS,4,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,4,abstentions,10974.0
1,62,PAS-DE-CALAIS,4,blancs et nuls,2584.0
1,62,PAS-DE-CALAIS,5,COM,6980.0
1,62,PAS-DE-CALAIS,5,DVD,2717.0
1,62,PAS-DE-CALAIS,5,DVG,0.0
1,62,PAS-DE-CALAIS,5,ECO,1325.0
1,62,PAS-DE-CALAIS,5,EXG,391.0
1,62,PAS-DE-CALAIS,5,FRN,3007.0
1,62,PAS-DE-CALAIS,5,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,5,REG,0.0
1,62,PAS-DE-CALAIS,5,RPR,6899.0
1,62,PAS-DE-CALAIS,5,SOC,15458.0
1,62,PAS-DE-CALAIS,5,UDF,7547.0
1,62,PAS-DE-CALAIS,5,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,5,abstentions,12764.0
1,62,PAS-DE-CALAIS,5,blancs et nuls,1992.0
1,62,PAS-DE-CALAIS,6,COM,7958.0
1,62,PAS-DE-CALAIS,6,DVD,3619.0
1,62,PAS-DE-CALAIS,6,DVG,0.0
1,62,PAS-DE-CALAIS,6,ECO,1554.0
1,62,PAS-DE-CALAIS,6,EXG,487.0
1,62,PAS-DE-CALAIS,6,FRN,3655.0
1,62,PAS-DE-CALAIS,6,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,6,REG,0.0
1,62,PAS-DE-CALAIS,6,RPR,9342.0
1,62,PAS-DE-CALAIS,6,SOC,16269.0
1,62,PAS-DE-CALAIS,6,UDF,7068.0
1,62,PAS-DE-CALAIS,6,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,6,abstentions,14697.0
1,62,PAS-DE-CALAIS,6,blancs et nuls,2375.0
1,62,PAS-DE-CALAIS,7,COM,10503.0
1,62,PAS-DE-CALAIS,7,DVD,3649.0
1,62,PAS-DE-CALAIS,7,DVG,0.0
1,62,PAS-DE-CALAIS,7,ECO,1632.0
1,62,PAS-DE-CALAIS,7,EXG,569.0
1,62,PAS-DE-CALAIS,7,FRN,4179.0
1,62,PAS-DE-CALAIS,7,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,7,REG,0.0
1,62,PAS-DE-CALAIS,7,RPR,14879.0
1,62,PAS-DE-CALAIS,7,SOC,13769.0
1,62,PAS-DE-CALAIS,7,UDF,4252.0
1,62,PAS-DE-CALAIS,7,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,7,abstentions,16459.0
1,62,PAS-DE-CALAIS,7,blancs et nuls,3040.0
1,62,PAS-DE-CALAIS,8,COM,2939.0
1,62,PAS-DE-CALAIS,8,DVD,4285.0
1,62,PAS-DE-CALAIS,8,DVG,0.0
1,62,PAS-DE-CALAIS,8,ECO,1317.0
1,62,PAS-DE-CALAIS,8,EXG,353.0
1,62,PAS-DE-CALAIS,8,FRN,2878.0
1,62,PAS-DE-CALAIS,8,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,8,REG,0.0
1,62,PAS-DE-CALAIS,8,RPR,10372.0
1,62,PAS-DE-CALAIS,8,SOC,20574.0
1,62,PAS-DE-CALAIS,8,UDF,5099.0
1,62,PAS-DE-CALAIS,8,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,8,abstentions,8842.0
1,62,PAS-DE-CALAIS,8,blancs et nuls,2492.0
1,62,PAS-DE-CALAIS,9,COM,8324.0
1,62,PAS-DE-CALAIS,9,DVD,5580.0
1,62,PAS-DE-CALAIS,9,DVG,0.0
1,62,PAS-DE-CALAIS,9,ECO,1943.0
1,62,PAS-DE-CALAIS,9,EXG,362.0
1,62,PAS-DE-CALAIS,9,FRN,3534.0
1,62,PAS-DE-CALAIS,9,RADICAUX GAUCHE,0.0
1,62,PAS-DE-CALAIS,9,REG,0.0
1,62,PAS-DE-CALAIS,9,RPR,8032.0
1,62,PAS-DE-CALAIS,9,SOC,23692.0
1,62,PAS-DE-CALAIS,9,UDF,5778.0
1,62,PAS-DE-CALAIS,9,UDF-RPR,0.0
1,62,PAS-DE-CALAIS,9,abstentions,11898.0
1,62,PAS-DE-CALAIS,9,blancs et nuls,2672.0
1,63,PUY-DE-DOME,1,COM,3330.0
1,63,PUY-DE-DOME,1,DVD,275.0
1,63,PUY-DE-DOME,1,DVG,0.0
1,63,PUY-DE-DOME,1,ECO,0.0
1,63,PUY-DE-DOME,1,EXG,1090.0
1,63,PUY-DE-DOME,1,FRN,3033.0
1,63,PUY-DE-DOME,1,RADICAUX GAUCHE,0.0
1,63,PUY-DE-DOME,1,REG,0.0
1,63,PUY-DE-DOME,1,RPR,0.0
1,63,PUY-DE-DOME,1,SOC,16755.0
1,63,PUY-DE-DOME,1,UDF,0.0
1,63,PUY-DE-DOME,1,UDF-RPR,18020.0
1,63,PUY-DE-DOME,1,abstentions,11470.0
1,63,PUY-DE-DOME,1,blancs et nuls,1769.0
1,63,PUY-DE-DOME,2,COM,3754.0
1,63,PUY-DE-DOME,2,DVD,332.0
1,63,PUY-DE-DOME,2,DVG,0.0
1,63,PUY-DE-DOME,2,ECO,0.0
1,63,PUY-DE-DOME,2,EXG,1124.0
1,63,PUY-DE-DOME,2,FRN,3075.0
1,63,PUY-DE-DOME,2,RADICAUX GAUCHE,0.0
1,63,PUY-DE-DOME,2,REG,0.0
1,63,PUY-DE-DOME,2,RPR,0.0
1,63,PUY-DE-DOME,2,SOC,18824.0
1,63,PUY-DE-DOME,2,UDF,0.0
1,63,PUY-DE-DOME,2,UDF-RPR,21208.0
1,63,PUY-DE-DOME,2,abstentions,12520.0
1,63,PUY-DE-DOME,2,blancs et nuls,2357.0
1,63,PUY-DE-DOME,3,COM,2382.0
1,63,PUY-DE-DOME,3,DVD,279.0
1,63,PUY-DE-DOME,3,DVG,0.0
1,63,PUY-DE-DOME,3,ECO,0.0
1,63,PUY-DE-DOME,3,EXG,898.0
1,63,PUY-DE-DOME,3,FRN,3078.0
1,63,PUY-DE-DOME,3,RADICAUX GAUCHE,0.0
1,63,PUY-DE-DOME,3,REG,0.0
1,63,PUY-DE-DOME,3,RPR,0.0
1,63,PUY-DE-DOME,3,SOC,16160.0
1,63,PUY-DE-DOME,3,UDF,0.0
1,63,PUY-DE-DOME,3,UDF-RPR,29098.0
1,63,PUY-DE-DOME,3,abstentions,12453.0
1,63,PUY-DE-DOME,3,blancs et nuls,1994.0
1,63,PUY-DE-DOME,4,COM,4032.0
1,63,PUY-DE-DOME,4,DVD,268.0
1,63,PUY-DE-DOME,4,DVG,0.0
1,63,PUY-DE-DOME,4,ECO,0.0
1,63,PUY-DE-DOME,4,EXG,1268.0
1,63,PUY-DE-DOME,4,FRN,2652.0
1,63,PUY-DE-DOME,4,RADICAUX GAUCHE,0.0
1,63,PUY-DE-DOME,4,REG,0.0
1,63,PUY-DE-DOME,4,RPR,0.0
1,63,PUY-DE-DOME,4,SOC,19355.0
1,63,PUY-DE-DOME,4,UDF,0.0
1,63,PUY-DE-DOME,4,UDF-RPR,23829.0
1,63,PUY-DE-DOME,4,abstentions,12379.0
1,63,PUY-DE-DOME,4,blancs et nuls,2889.0
1,63,PUY-DE-DOME,5,COM,4258.0
1,63,PUY-DE-DOME,5,DVD,196.0
1,63,PUY-DE-DOME,5,DVG,0.0
1,63,PUY-DE-DOME,5,ECO,0.0
1,63,PUY-DE-DOME,5,EXG,1224.0
1,63,PUY-DE-DOME,5,FRN,3414.0
1,63,PUY-DE-DOME,5,RADICAUX GAUCHE,0.0
1,63,PUY-DE-DOME,5,REG,0.0
1,63,PUY-DE-DOME,5,RPR,0.0
1,63,PUY-DE-DOME,5,SOC,18283.0
1,63,PUY-DE-DOME,5,UDF,0.0
1,63,PUY-DE-DOME,5,UDF-RPR,23643.0
1,63,PUY-DE-DOME,5,abstentions,12504.0
1,63,PUY-DE-DOME,5,blancs et nuls,2878.0
1,63,PUY-DE-DOME,6,COM,6218.0
1,63,PUY-DE-DOME,6,DVD,359.0
1,63,PUY-DE-DOME,6,DVG,0.0
1,63,PUY-DE-DOME,6,ECO,0.0
1,63,PUY-DE-DOME,6,EXG,1453.0
1,63,PUY-DE-DOME,6,FRN,3361.0
1,63,PUY-DE-DOME,6,RADICAUX GAUCHE,0.0
1,63,PUY-DE-DOME,6,REG,0.0
1,63,PUY-DE-DOME,6,RPR,0.0
1,63,PUY-DE-DOME,6,SOC,21207.0
1,63,PUY-DE-DOME,6,UDF,0.0
1,63,PUY-DE-DOME,6,UDF-RPR,29177.0
1,63,PUY-DE-DOME,6,abstentions,13783.0
1,63,PUY-DE-DOME,6,blancs et nuls,3041.0
1,64,PYRENEES-ATLANTIQUES,1,COM,2119.0
1,64,PYRENEES-ATLANTIQUES,1,DVD,0.0
1,64,PYRENEES-ATLANTIQUES,1,DVG,0.0
1,64,PYRENEES-ATLANTIQUES,1,ECO,0.0
1,64,PYRENEES-ATLANTIQUES,1,EXG,261.0
1,64,PYRENEES-ATLANTIQUES,1,FRN,4300.0
1,64,PYRENEES-ATLANTIQUES,1,RADICAUX GAUCHE,0.0
1,64,PYRENEES-ATLANTIQUES,1,REG,1.0
1,64,PYRENEES-ATLANTIQUES,1,RPR,0.0
1,64,PYRENEES-ATLANTIQUES,1,SOC,18385.0
1,64,PYRENEES-ATLANTIQUES,1,UDF,0.0
1,64,PYRENEES-ATLANTIQUES,1,UDF-RPR,19104.0
1,64,PYRENEES-ATLANTIQUES,1,abstentions,11060.0
1,64,PYRENEES-ATLANTIQUES,1,blancs et nuls,1491.0
1,64,PYRENEES-ATLANTIQUES,2,COM,2318.0
1,64,PYRENEES-ATLANTIQUES,2,DVD,0.0
1,64,PYRENEES-ATLANTIQUES,2,DVG,0.0
1,64,PYRENEES-ATLANTIQUES,2,ECO,0.0
1,64,PYRENEES-ATLANTIQUES,2,EXG,307.0
1,64,PYRENEES-ATLANTIQUES,2,FRN,3878.0
1,64,PYRENEES-ATLANTIQUES,2,RADICAUX GAUCHE,0.0
1,64,PYRENEES-ATLANTIQUES,2,REG,1.0
1,64,PYRENEES-ATLANTIQUES,2,RPR,0.0
1,64,PYRENEES-ATLANTIQUES,2,SOC,19362.0
1,64,PYRENEES-ATLANTIQUES,2,UDF,0.0
1,64,PYRENEES-ATLANTIQUES,2,UDF-RPR,21437.0
1,64,PYRENEES-ATLANTIQUES,2,abstentions,9680.0
1,64,PYRENEES-ATLANTIQUES,2,blancs et nuls,1873.0
1,64,PYRENEES-ATLANTIQUES,3,COM,4388.0
1,64,PYRENEES-ATLANTIQUES,3,DVD,0.0
1,64,PYRENEES-ATLANTIQUES,3,DVG,0.0
1,64,PYRENEES-ATLANTIQUES,3,ECO,0.0
1,64,PYRENEES-ATLANTIQUES,3,EXG,393.0
1,64,PYRENEES-ATLANTIQUES,3,FRN,4465.0
1,64,PYRENEES-ATLANTIQUES,3,RADICAUX GAUCHE,0.0
1,64,PYRENEES-ATLANTIQUES,3,REG,50.0
1,64,PYRENEES-ATLANTIQUES,3,RPR,0.0
1,64,PYRENEES-ATLANTIQUES,3,SOC,25273.0
1,64,PYRENEES-ATLANTIQUES,3,UDF,0.0
1,64,PYRENEES-ATLANTIQUES,3,UDF-RPR,24307.0
1,64,PYRENEES-ATLANTIQUES,3,abstentions,12711.0
1,64,PYRENEES-ATLANTIQUES,3,blancs et nuls,2859.0
1,64,PYRENEES-ATLANTIQUES,4,COM,4043.0
1,64,PYRENEES-ATLANTIQUES,4,DVD,0.0
1,64,PYRENEES-ATLANTIQUES,4,DVG,0.0
1,64,PYRENEES-ATLANTIQUES,4,ECO,0.0
1,64,PYRENEES-ATLANTIQUES,4,EXG,387.0
1,64,PYRENEES-ATLANTIQUES,4,FRN,3320.0
1,64,PYRENEES-ATLANTIQUES,4,RADICAUX GAUCHE,0.0
1,64,PYRENEES-ATLANTIQUES,4,REG,2216.0
1,64,PYRENEES-ATLANTIQUES,4,RPR,0.0
1,64,PYRENEES-ATLANTIQUES,4,SOC,20640.0
1,64,PYRENEES-ATLANTIQUES,4,UDF,0.0
1,64,PYRENEES-ATLANTIQUES,4,UDF-RPR,31905.0
