code_departement,departement,code_commune,commune,nuuance,voix
95,VAL-D'OISE,252,FRANCONVILLE,Ecolo,0.0
95,VAL-D'OISE,268,GARGES-LES-GONESSE,Ecolo,0.0
95,VAL-D'OISE,277,GONESSE,Ecolo,0.0
95,VAL-D'OISE,280,GOUSSAINVILLE,Ecolo,0.0
95,VAL-D'OISE,306,HERBLAY,Ecolo,0.0
95,VAL-D'OISE,313,L'ISLE-ADAM,Ecolo,0.0
95,VAL-D'OISE,424,MONTIGNY-LES-CORMEILLES,Ecolo,0.0
95,VAL-D'OISE,428,MONTMORENCY,Ecolo,0.0
95,VAL-D'OISE,476,OSNY,Ecolo,0.0
95,VAL-D'OISE,487,PERSAN,Ecolo,0.0
95,VAL-D'OISE,500,PONTOISE,Ecolo,0.0
95,VAL-D'OISE,539,SAINT-BRICE-SOUS-FORET,Ecolo,0.0
95,VAL-D'OISE,555,SAINT-GRATIEN,Ecolo,0.0
95,VAL-D'OISE,563,SAINT-LEU-LA-FORET,Ecolo,0.0
95,VAL-D'OISE,572,SAINT-OUEN-L'AUMONE,Ecolo,0.0
95,VAL-D'OISE,582,SANNOIS,Ecolo,0.0
95,VAL-D'OISE,585,SARCELLES,Ecolo,0.0
95,VAL-D'OISE,598,SOISY-SOUS-MONTMORENCY,Ecolo,0.0
95,VAL-D'OISE,607,TAVERNY,Ecolo,0.0
95,VAL-D'OISE,680,VILLIERS-LE-BEL,Ecolo,0.0
01,AIN,004,AMBERIEU-EN-BUGEY,Régionaliste,0.0
01,AIN,033,BELLEGARDE-SUR-VALSERINE,Régionaliste,0.0
01,AIN,053,BOURG-EN-BRESSE,Régionaliste,0.0
01,AIN,283,OYONNAX,Régionaliste,0.0
02,AISNE,168,CHATEAU-THIERRY,Régionaliste,0.0
02,AISNE,173,CHAUNY,Régionaliste,0.0
02,AISNE,381,HIRSON,Régionaliste,0.0
02,AISNE,408,LAON,Régionaliste,0.0
02,AISNE,691,SAINT-QUENTIN,Régionaliste,0.0
02,AISNE,722,SOISSONS,Régionaliste,0.0
02,AISNE,738,TERGNIER,Régionaliste,0.0
03,ALLIER,082,COMMENTRY,Régionaliste,0.0
03,ALLIER,095,CUSSET,Régionaliste,0.0
03,ALLIER,185,MONTLUCON,Régionaliste,0.0
03,ALLIER,190,MOULINS,Régionaliste,0.0
03,ALLIER,310,VICHY,Régionaliste,0.0
03,ALLIER,321,YZEURE,Régionaliste,0.0
04,ALPES-DE-HAUTE-PROVENCE,070,DIGNE-LES-BAINS,Régionaliste,0.0
04,ALPES-DE-HAUTE-PROVENCE,112,MANOSQUE,Régionaliste,0.0
05,HAUTES-ALPES,023,BRIANCON,Régionaliste,0.0
05,HAUTES-ALPES,061,GAP,Régionaliste,0.0
06,ALPES-MARITIMES,004,ANTIBES,Régionaliste,0.0
06,ALPES-MARITIMES,012,BEAUSOLEIL,Régionaliste,0.0
06,ALPES-MARITIMES,027,CAGNES-SUR-MER,Régionaliste,0.0
06,ALPES-MARITIMES,029,CANNES,Régionaliste,0.0
06,ALPES-MARITIMES,030,LE CANNET,Régionaliste,0.0
06,ALPES-MARITIMES,069,GRASSE,Régionaliste,0.0
06,ALPES-MARITIMES,079,MANDELIEU-LA-NAPOULE,Régionaliste,0.0
06,ALPES-MARITIMES,083,MENTON,Régionaliste,0.0
06,ALPES-MARITIMES,085,MOUGINS,Régionaliste,0.0
06,ALPES-MARITIMES,088,NICE,Régionaliste,0.0
06,ALPES-MARITIMES,104,ROQUEBRUNE-CAP-MARTIN,Régionaliste,0.0
06,ALPES-MARITIMES,123,SAINT-LAURENT-DU-VAR,Régionaliste,0.0
06,ALPES-MARITIMES,155,VALLAURIS,Régionaliste,0.0
06,ALPES-MARITIMES,157,VENCE,Régionaliste,0.0
07,ARDECHE,010,ANNONAY,Régionaliste,0.0
07,ARDECHE,019,AUBENAS,Régionaliste,0.0
07,ARDECHE,102,GUILHERAND-GRANGES,Régionaliste,0.0
07,ARDECHE,186,PRIVAS,Régionaliste,0.0
07,ARDECHE,324,TOURNON-SUR-RHONE,Régionaliste,0.0
08,ARDENNES,105,CHARLEVILLE-MEZIERES,Régionaliste,0.0
08,ARDENNES,363,REVIN,Régionaliste,0.0
08,ARDENNES,409,SEDAN,Régionaliste,0.0
09,ARIEGE,122,FOIX,Régionaliste,0.0
09,ARIEGE,225,PAMIERS,Régionaliste,0.0
10,AUBE,081,LA CHAPELLE-SAINT-LUC,Régionaliste,0.0
10,AUBE,323,ROMILLY-SUR-SEINE,Régionaliste,0.0
10,AUBE,333,SAINT-ANDRE-LES-VERGERS,Régionaliste,0.0
10,AUBE,362,SAINTE-SAVINE,Régionaliste,0.0
10,AUBE,387,TROYES,Régionaliste,0.0
11,AUDE,069,CARCASSONNE,Régionaliste,0.0
11,AUDE,076,CASTELNAUDARY,Régionaliste,0.0
11,AUDE,206,LIMOUX,Régionaliste,0.0
11,AUDE,262,NARBONNE,Régionaliste,0.0
12,AVEYRON,145,MILLAU,Régionaliste,0.0
12,AVEYRON,176,ONET-LE-CHATEAU,Régionaliste,0.0
12,AVEYRON,202,RODEZ,Régionaliste,0.0
12,AVEYRON,300,VILLEFRANCHE-DE-ROUERGUE,Régionaliste,0.0
13,BOUCHES-DU-RHONE,001,AIX-EN-PROVENCE,Régionaliste,0.0
13,BOUCHES-DU-RHONE,002,ALLAUCH,Régionaliste,0.0
13,BOUCHES-DU-RHONE,004,ARLES,Régionaliste,0.0
13,BOUCHES-DU-RHONE,005,AUBAGNE,Régionaliste,0.0
13,BOUCHES-DU-RHONE,014,BERRE-L'ETANG,Régionaliste,0.0
13,BOUCHES-DU-RHONE,026,CHATEAUNEUF-LES-MARTIGUES,Régionaliste,0.0
13,BOUCHES-DU-RHONE,027,CHATEAURENARD,Régionaliste,0.0
13,BOUCHES-DU-RHONE,028,LA CIOTAT,Régionaliste,0.0
13,BOUCHES-DU-RHONE,039,FOS-SUR-MER,Régionaliste,0.0
13,BOUCHES-DU-RHONE,041,GARDANNE,Régionaliste,0.0
13,BOUCHES-DU-RHONE,047,ISTRES,Régionaliste,0.0
13,BOUCHES-DU-RHONE,054,MARIGNANE,Régionaliste,0.0
13,BOUCHES-DU-RHONE,055,MARSEILLE,Régionaliste,0.0
13,BOUCHES-DU-RHONE,056,MARTIGUES,Régionaliste,0.0
13,BOUCHES-DU-RHONE,063,MIRAMAS,Régionaliste,0.0
13,BOUCHES-DU-RHONE,071,LES PENNES-MIRABEAU,Régionaliste,0.0
13,BOUCHES-DU-RHONE,077,PORT-DE-BOUC,Régionaliste,0.0
13,BOUCHES-DU-RHONE,078,PORT-SAINT-LOUIS-DU-RHONE,Régionaliste,0.0
13,BOUCHES-DU-RHONE,081,ROGNAC,Régionaliste,0.0
13,BOUCHES-DU-RHONE,097,SAINT-MARTIN-DE-CRAU,Régionaliste,0.0
13,BOUCHES-DU-RHONE,103,SALON-DE-PROVENCE,Régionaliste,0.0
13,BOUCHES-DU-RHONE,106,SEPTEMES-LES-VALLONS,Régionaliste,0.0
13,BOUCHES-DU-RHONE,108,TARASCON,Régionaliste,0.0
13,BOUCHES-DU-RHONE,117,VITROLLES,Régionaliste,0.0
14,CALVADOS,047,BAYEUX,Régionaliste,0.0
14,CALVADOS,118,CAEN,Régionaliste,0.0
14,CALVADOS,327,HEROUVILLE-SAINT-CLAIR,Régionaliste,0.0
14,CALVADOS,366,LISIEUX,Régionaliste,0.0
14,CALVADOS,437,MONDEVILLE,Régionaliste,0.0
14,CALVADOS,762,VIRE,Régionaliste,0.0
15,CANTAL,014,AURILLAC,Régionaliste,0.0
16,CHARENTE,015,ANGOULEME,Régionaliste,0.0
16,CHARENTE,102,COGNAC,Régionaliste,0.0
16,CHARENTE,374,SOYAUX,Régionaliste,0.0
17,CHARENTE-MARITIME,299,ROCHEFORT,Régionaliste,0.0
17,CHARENTE-MARITIME,300,LA ROCHELLE,Régionaliste,0.0
17,CHARENTE-MARITIME,306,ROYAN,Régionaliste,0.0
17,CHARENTE-MARITIME,415,SAINTES,Régionaliste,0.0
18,CHER,033,BOURGES,Régionaliste,0.0
18,CHER,197,SAINT-AMAND-MONTROND,Régionaliste,0.0
18,CHER,279,VIERZON,Régionaliste,0.0
19,CORREZE,031,BRIVE-LA-GAILLARDE,Régionaliste,0.0
19,CORREZE,272,TULLE,Régionaliste,0.0
19,CORREZE,275,USSEL,Régionaliste,0.0
2A,CORSE-DU-SUD,004,AJACCIO,Régionaliste,914.0
2B,HAUTE-CORSE,033,BASTIA,Régionaliste,886.0
21,COTE-D'OR,054,BEAUNE,Régionaliste,0.0
21,COTE-D'OR,166,CHENOVE,Régionaliste,0.0
21,COTE-D'OR,231,DIJON,Régionaliste,0.0
21,COTE-D'OR,617,TALANT,Régionaliste,0.0
22,COTES-D'ARMOR,050,DINAN,Régionaliste,0.0
22,COTES-D'ARMOR,093,LAMBALLE,Régionaliste,0.0
22,COTES-D'ARMOR,113,LANNION,Régionaliste,0.0
22,COTES-D'ARMOR,136,LOUDEAC,Régionaliste,0.0
22,COTES-D'ARMOR,187,PLERIN,Régionaliste,0.0
22,COTES-D'ARMOR,215,PLOUFRAGAN,Régionaliste,0.0
22,COTES-D'ARMOR,278,SAINT-BRIEUC,Régionaliste,0.0
23,CREUSE,096,GUERET,Régionaliste,0.0
24,DORDOGNE,037,BERGERAC,Régionaliste,0.0
24,DORDOGNE,322,PERIGUEUX,Régionaliste,0.0
24,DORDOGNE,520,SARLAT-LA-CANEDA,Régionaliste,0.0
25,DOUBS,031,AUDINCOURT,Régionaliste,0.0
25,DOUBS,056,BESANCON,Régionaliste,0.0
25,DOUBS,057,BETHONCOURT,Régionaliste,0.0
25,DOUBS,388,MONTBELIARD,Régionaliste,0.0
25,DOUBS,462,PONTARLIER,Régionaliste,0.0
25,DOUBS,580,VALENTIGNEY,Régionaliste,0.0
26,DROME,058,BOURG-LES-VALENCE,Régionaliste,0.0
26,DROME,198,MONTELIMAR,Régionaliste,0.0
26,DROME,235,PIERRELATTE,Régionaliste,0.0
26,DROME,281,ROMANS-SUR-ISERE,Régionaliste,0.0
26,DROME,362,VALENCE,Régionaliste,0.0
27,EURE,056,BERNAY,Régionaliste,0.0
27,EURE,229,EVREUX,Régionaliste,0.0
27,EURE,375,LOUVIERS,Régionaliste,0.0
27,EURE,467,PONT-AUDEMER,Régionaliste,0.0
27,EURE,681,VERNON,Régionaliste,0.0
28,EURE-ET-LOIR,085,CHARTRES,Régionaliste,0.0
28,EURE-ET-LOIR,088,CHATEAUDUN,Régionaliste,0.0
28,EURE-ET-LOIR,134,DREUX,Régionaliste,0.0
28,EURE-ET-LOIR,218,LUCE,Régionaliste,0.0
28,EURE-ET-LOIR,229,MAINVILLIERS,Régionaliste,0.0
28,EURE-ET-LOIR,280,NOGENT-LE-ROTROU,Régionaliste,0.0
28,EURE-ET-LOIR,404,VERNOUILLET,Régionaliste,0.0
29,FINISTERE,019,BREST,Régionaliste,0.0
29,FINISTERE,039,CONCARNEAU,Régionaliste,0.0
29,FINISTERE,046,DOUARNENEZ,Régionaliste,0.0
29,FINISTERE,075,GUIPAVAS,Régionaliste,0.0
29,FINISTERE,103,LANDERNEAU,Régionaliste,0.0
29,FINISTERE,151,MORLAIX,Régionaliste,0.0
29,FINISTERE,189,PLOUGASTEL-DAOULAS,Régionaliste,0.0
29,FINISTERE,232,QUIMPER,Régionaliste,0.0
29,FINISTERE,233,QUIMPERLE,Régionaliste,0.0
29,FINISTERE,235,LE RELECQ-KERHUON,Régionaliste,0.0
30,GARD,007,ALES,Régionaliste,0.0
30,GARD,028,BAGNOLS-SUR-CEZE,Régionaliste,0.0
30,GARD,032,BEAUCAIRE,Régionaliste,0.0
30,GARD,189,NIMES,Régionaliste,0.0
30,GARD,258,SAINT-GILLES,Régionaliste,0.0
30,GARD,341,VAUVERT,Régionaliste,0.0
30,GARD,351,VILLENEUVE-LES-AVIGNON,Régionaliste,0.0
31,HAUTE-GARONNE,069,BLAGNAC,Régionaliste,0.0
31,HAUTE-GARONNE,149,COLOMIERS,Régionaliste,0.0
31,HAUTE-GARONNE,157,CUGNAUX,Régionaliste,0.0
31,HAUTE-GARONNE,395,MURET,Régionaliste,0.0
31,HAUTE-GARONNE,446,RAMONVILLE-SAINT-AGNE,Régionaliste,0.0
31,HAUTE-GARONNE,483,SAINT-GAUDENS,Régionaliste,0.0
31,HAUTE-GARONNE,555,TOULOUSE,Régionaliste,0.0
31,HAUTE-GARONNE,561,L'UNION,Régionaliste,0.0
32,GERS,013,AUCH,Régionaliste,0.0
33,GIRONDE,009,ARCACHON,Régionaliste,0.0
33,GIRONDE,039,BEGLES,Régionaliste,0.0
33,GIRONDE,056,BLANQUEFORT,Régionaliste,0.0
33,GIRONDE,063,BORDEAUX,Régionaliste,0.0
33,GIRONDE,069,LE BOUSCAT,Régionaliste,0.0
33,GIRONDE,119,CENON,Régionaliste,0.0
33,GIRONDE,122,CESTAS,Régionaliste,0.0
33,GIRONDE,162,EYSINES,Régionaliste,0.0
33,GIRONDE,167,FLOIRAC,Régionaliste,0.0
33,GIRONDE,192,GRADIGNAN,Régionaliste,0.0
33,GIRONDE,243,LIBOURNE,Régionaliste,0.0
33,GIRONDE,249,LORMONT,Régionaliste,0.0
33,GIRONDE,281,MERIGNAC,Régionaliste,0.0
33,GIRONDE,318,PESSAC,Régionaliste,0.0
33,GIRONDE,449,SAINT-MEDARD-EN-JALLES,Régionaliste,0.0
33,GIRONDE,522,TALENCE,Régionaliste,0.0
33,GIRONDE,529,LA TESTE-DE-BUCH,Régionaliste,0.0
33,GIRONDE,550,VILLENAVE-D'ORNON,Régionaliste,0.0
34,HERAULT,003,AGDE,Régionaliste,0.0
34,HERAULT,032,BEZIERS,Régionaliste,0.0
34,HERAULT,057,CASTELNAU-LE-LEZ,Régionaliste,0.0
34,HERAULT,108,FRONTIGNAN,Régionaliste,0.0
34,HERAULT,145,LUNEL,Régionaliste,0.0
34,HERAULT,154,MAUGUIO,Régionaliste,0.0
34,HERAULT,172,MONTPELLIER,Régionaliste,0.0
34,HERAULT,301,SETE,Régionaliste,0.0
35,ILLE-ET-VILAINE,051,CESSON-SEVIGNE,Régionaliste,0.0
35,ILLE-ET-VILAINE,093,DINARD,Régionaliste,0.0
35,ILLE-ET-VILAINE,115,FOUGERES,Régionaliste,0.0
35,ILLE-ET-VILAINE,236,REDON,Régionaliste,0.0
35,ILLE-ET-VILAINE,238,RENNES,Régionaliste,0.0
35,ILLE-ET-VILAINE,288,SAINT-MALO,Régionaliste,0.0
35,ILLE-ET-VILAINE,360,VITRE,Régionaliste,0.0
36,INDRE,044,CHATEAUROUX,Régionaliste,0.0
36,INDRE,088,ISSOUDUN,Régionaliste,0.0
37,INDRE-ET-LOIRE,003,AMBOISE,Régionaliste,0.0
37,INDRE-ET-LOIRE,122,JOUE-LES-TOURS,Régionaliste,0.0
37,INDRE-ET-LOIRE,208,SAINT-AVERTIN,Régionaliste,0.0
37,INDRE-ET-LOIRE,214,SAINT-CYR-SUR-LOIRE,Régionaliste,0.0
37,INDRE-ET-LOIRE,233,SAINT-PIERRE-DES-CORPS,Régionaliste,0.0
37,INDRE-ET-LOIRE,261,TOURS,Régionaliste,0.0
38,ISERE,053,BOURGOIN-JALLIEU,Régionaliste,0.0
38,ISERE,151,ECHIROLLES,Régionaliste,0.0
38,ISERE,169,FONTAINE,Régionaliste,0.0
38,ISERE,185,GRENOBLE,Régionaliste,0.0
38,ISERE,229,MEYLAN,Régionaliste,0.0
38,ISERE,317,LE PONT-DE-CLAIX,Régionaliste,0.0
38,ISERE,382,SAINT-EGREVE,Régionaliste,0.0
38,ISERE,421,SAINT-MARTIN-D'HERES,Régionaliste,0.0
38,ISERE,485,SEYSSINET-PARISET,Régionaliste,0.0
38,ISERE,544,VIENNE,Régionaliste,0.0
38,ISERE,553,VILLEFONTAINE,Régionaliste,0.0
38,ISERE,563,VOIRON,Régionaliste,0.0
39,JURA,097,CHAMPAGNOLE,Régionaliste,0.0
39,JURA,198,DOLE,Régionaliste,0.0
39,JURA,300,LONS-LE-SAUNIER,Régionaliste,0.0
39,JURA,478,SAINT-CLAUDE,Régionaliste,0.0
40,LANDES,088,DAX,Régionaliste,0.0
40,LANDES,192,MONT-DE-MARSAN,Régionaliste,0.0
40,LANDES,279,SAINT-PAUL-LES-DAX,Régionaliste,0.0
41,LOIR-ET-CHER,018,BLOIS,Régionaliste,0.0
41,LOIR-ET-CHER,194,ROMORANTIN-LANTHENAY,Régionaliste,0.0
41,LOIR-ET-CHER,269,VENDOME,Régionaliste,0.0
42,LOIRE,044,LE CHAMBON-FEUGEROLLES,Régionaliste,0.0
42,LOIRE,095,FIRMINY,Régionaliste,0.0
42,LOIRE,147,MONTBRISON,Régionaliste,0.0
42,LOIRE,183,LA RICAMARIE,Régionaliste,0.0
42,LOIRE,186,RIVE-DE-GIER,Régionaliste,0.0
42,LOIRE,187,ROANNE,Régionaliste,0.0
42,LOIRE,189,ROCHE-LA-MOLIERE,Régionaliste,0.0
42,LOIRE,207,SAINT-CHAMOND,Régionaliste,0.0
42,LOIRE,218,SAINT-ETIENNE,Régionaliste,0.0
42,LOIRE,279,SAINT-JUST-SAINT-RAMBERT,Régionaliste,0.0
43,HAUTE-LOIRE,157,LE PUY-EN-VELAY,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,020,BOUGUENAIS,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,026,CARQUEFOU,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,035,LA CHAPELLE-SUR-ERDRE,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,036,CHATEAUBRIANT,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,047,COUERON,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,055,LA BAULE-ESCOUBLAC,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,069,GUERANDE,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,109,NANTES,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,114,ORVAULT,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,143,REZE,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,162,SAINT-HERBLAIN,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,184,SAINT-NAZAIRE,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,190,SAINT-SEBASTIEN-SUR-LOIRE,Régionaliste,0.0
44,LOIRE-ATLANTIQUE,215,VERTOU,Régionaliste,0.0
45,LOIRET,004,AMILLY,Régionaliste,0.0
45,LOIRET,068,CHALETTE-SUR-LOING,Régionaliste,0.0
45,LOIRET,147,FLEURY-LES-AUBRAIS,Régionaliste,0.0
45,LOIRET,155,GIEN,Régionaliste,0.0
45,LOIRET,208,MONTARGIS,Régionaliste,0.0
45,LOIRET,232,OLIVET,Régionaliste,0.0
45,LOIRET,234,ORLEANS,Régionaliste,0.0
45,LOIRET,252,PITHIVIERS,Régionaliste,0.0
45,LOIRET,284,SAINT-JEAN-DE-BRAYE,Régionaliste,0.0
45,LOIRET,285,SAINT-JEAN-DE-LA-RUELLE,Régionaliste,0.0
45,LOIRET,302,SARAN,Régionaliste,0.0
46,LOT,042,CAHORS,Régionaliste,0.0
46,LOT,102,FIGEAC,Régionaliste,0.0
47,LOT-ET-GARONNE,001,AGEN,Régionaliste,0.0
47,LOT-ET-GARONNE,157,MARMANDE,Régionaliste,0.0
47,LOT-ET-GARONNE,310,TONNEINS,Régionaliste,0.0
47,LOT-ET-GARONNE,323,VILLENEUVE-SUR-LOT,Régionaliste,0.0
48,LOZERE,095,MENDE,Régionaliste,0.0
49,MAINE-ET-LOIRE,007,ANGERS,Régionaliste,0.0
49,MAINE-ET-LOIRE,015,AVRILLE,Régionaliste,0.0
49,MAINE-ET-LOIRE,099,CHOLET,Régionaliste,0.0
49,MAINE-ET-LOIRE,246,LES PONTS-DE-CE,Régionaliste,0.0
49,MAINE-ET-LOIRE,267,SAINT-BARTHELEMY-D'ANJOU,Régionaliste,0.0
49,MAINE-ET-LOIRE,328,SAUMUR,Régionaliste,0.0
49,MAINE-ET-LOIRE,353,TRELAZE,Régionaliste,0.0
50,MANCHE,025,AVRANCHES,Régionaliste,0.0
50,MANCHE,129,CHERBOURG-OCTEVILLE,Régionaliste,0.0
50,MANCHE,147,COUTANCES,Régionaliste,0.0
50,MANCHE,173,EQUEURDREVILLE-HAINNEVILLE,Régionaliste,0.0
50,MANCHE,218,GRANVILLE,Régionaliste,0.0
50,MANCHE,383,OCTEVILLE,Régionaliste,0.0
50,MANCHE,502,SAINT-LO,Régionaliste,0.0
50,MANCHE,602,TOURLAVILLE,Régionaliste,0.0
51,MARNE,108,CHALONS-EN-CHAMPAGNE,Régionaliste,0.0
51,MARNE,230,EPERNAY,Régionaliste,0.0
51,MARNE,454,REIMS,Régionaliste,0.0
51,MARNE,649,VITRY-LE-FRANCOIS,Régionaliste,0.0
52,HAUTE-MARNE,121,CHAUMONT,Régionaliste,0.0
52,HAUTE-MARNE,269,LANGRES,Régionaliste,0.0
52,HAUTE-MARNE,448,SAINT-DIZIER,Régionaliste,0.0
53,MAYENNE,130,LAVAL,Régionaliste,0.0
53,MAYENNE,147,MAYENNE,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,159,DOMBASLE-SUR-MEURTHE,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,274,JARVILLE-LA-MALGRANGE,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,280,JOEUF,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,304,LAXOU,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,323,LONGWY,Régionaliste,46.0
54,MEURTHE-ET-MOSELLE,329,LUNEVILLE,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,382,MONT-SAINT-MARTIN,Régionaliste,18.0
54,MEURTHE-ET-MOSELLE,395,NANCY,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,431,PONT-A-MOUSSON,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,482,SAINT-MAX,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,528,TOUL,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,547,VANDOEUVRE-LES-NANCY,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,578,VILLERS-LES-NANCY,Régionaliste,0.0
54,MEURTHE-ET-MOSELLE,580,VILLERUPT,Régionaliste,33.0
55,MEUSE,029,BAR-LE-DUC,Régionaliste,0.0
55,MEUSE,545,VERDUN,Régionaliste,0.0
56,MORBIHAN,007,AURAY,Régionaliste,0.0
56,MORBIHAN,083,HENNEBONT,Régionaliste,0.0
56,MORBIHAN,098,LANESTER,Régionaliste,0.0
56,MORBIHAN,121,LORIENT,Régionaliste,0.0
56,MORBIHAN,162,PLOEMEUR,Régionaliste,0.0
56,MORBIHAN,178,PONTIVY,Régionaliste,0.0
56,MORBIHAN,260,VANNES,Régionaliste,0.0
57,MOSELLE,058,BEHREN-LES-FORBACH,Régionaliste,0.0
57,MOSELLE,160,CREUTZWALD,Régionaliste,0.0
57,MOSELLE,206,FAMECK,Régionaliste,0.0
57,MOSELLE,221,FLORANGE,Régionaliste,0.0
57,MOSELLE,227,FORBACH,Régionaliste,0.0
57,MOSELLE,240,FREYMING-MERLEBACH,Régionaliste,0.0
57,MOSELLE,283,HAGONDANGE,Régionaliste,0.0
57,MOSELLE,306,HAYANGE,Régionaliste,0.0
57,MOSELLE,332,HOMBOURG-HAUT,Régionaliste,0.0
57,MOSELLE,433,MAIZIERES-LES-METZ,Régionaliste,0.0
57,MOSELLE,447,MARLY,Régionaliste,0.0
57,MOSELLE,463,METZ,Régionaliste,0.0
57,MOSELLE,480,MONTIGNY-LES-METZ,Régionaliste,0.0
57,MOSELLE,491,MOYEUVRE-GRANDE,Régionaliste,0.0
57,MOSELLE,591,ROMBAS,Régionaliste,0.0
57,MOSELLE,606,SAINT-AVOLD,Régionaliste,0.0
57,MOSELLE,630,SARREBOURG,Régionaliste,0.0
57,MOSELLE,631,SARREGUEMINES,Régionaliste,0.0
57,MOSELLE,660,STIRING-WENDEL,Régionaliste,0.0
57,MOSELLE,672,THIONVILLE,Régionaliste,0.0
57,MOSELLE,683,UCKANGE,Régionaliste,0.0
57,MOSELLE,751,WOIPPY,Régionaliste,0.0
57,MOSELLE,757,YUTZ,Régionaliste,0.0
58,NIEVRE,086,COSNE-COURS-SUR-LOIRE,Régionaliste,0.0
58,NIEVRE,194,NEVERS,Régionaliste,0.0
58,NIEVRE,303,VARENNES-VAUZELLES,Régionaliste,0.0
59,NORD,008,ANICHE,Régionaliste,0.0
59,NORD,009,VILLENEUVE-D'ASCQ,Régionaliste,0.0
59,NORD,014,ANZIN,Régionaliste,0.0
59,NORD,017,ARMENTIERES,Régionaliste,0.0
59,NORD,033,AULNOYE-AYMERIES,Régionaliste,0.0
59,NORD,043,BAILLEUL,Régionaliste,0.0
59,NORD,112,BRUAY-SUR-L'ESCAUT,Régionaliste,0.0
59,NORD,122,CAMBRAI,Régionaliste,0.0
59,NORD,131,CAPPELLE-LA-GRANDE,Régionaliste,0.0
59,NORD,139,CAUDRY,Régionaliste,0.0
59,NORD,152,COMINES,Régionaliste,0.0
59,NORD,153,CONDE-SUR-L'ESCAUT,Régionaliste,0.0
59,NORD,155,COUDEKERQUE-BRANCHE,Régionaliste,0.0
59,NORD,163,CROIX,Régionaliste,0.0
59,NORD,172,DENAIN,Régionaliste,0.0
59,NORD,178,DOUAI,Régionaliste,0.0
59,NORD,179,DOUCHY-LES-MINES,Régionaliste,0.0
59,NORD,183,DUNKERQUE,Régionaliste,0.0
59,NORD,205,ESCAUDAIN,Régionaliste,0.0
59,NORD,220,FACHES-THUMESNIL,Régionaliste,0.0
59,NORD,249,FOURMIES,Régionaliste,0.0
59,NORD,271,GRANDE-SYNTHE,Régionaliste,0.0
59,NORD,273,GRAVELINES,Régionaliste,0.0
59,NORD,279,HALLUIN,Régionaliste,0.0
59,NORD,286,HAUBOURDIN,Régionaliste,0.0
59,NORD,291,HAUTMONT,Régionaliste,0.0
59,NORD,295,HAZEBROUCK,Régionaliste,0.0
59,NORD,299,HEM,Régionaliste,0.0
59,NORD,324,JEUMONT,Régionaliste,0.0
59,NORD,328,LAMBERSART,Régionaliste,0.0
59,NORD,350,LILLE,Régionaliste,0.0
59,NORD,355,LOMME,Régionaliste,0.0
59,NORD,360,LOOS,Régionaliste,0.0
59,NORD,367,LYS-LEZ-LANNOY,Régionaliste,0.0
59,NORD,368,LA MADELEINE,Régionaliste,0.0
59,NORD,378,MARCQ-EN-BAROEUL,Régionaliste,0.0
59,NORD,383,MARLY,Régionaliste,0.0
59,NORD,392,MAUBEUGE,Régionaliste,0.0
59,NORD,400,MERVILLE,Régionaliste,0.0
59,NORD,410,MONS-EN-BAROEUL,Régionaliste,0.0
59,NORD,421,MOUVAUX,Régionaliste,0.0
59,NORD,426,NEUVILLE-EN-FERRAIN,Régionaliste,0.0
59,NORD,447,ONNAING,Régionaliste,0.0
59,NORD,491,RAISMES,Régionaliste,0.0
59,NORD,507,RONCHIN,Régionaliste,0.0
59,NORD,508,RONCQ,Régionaliste,0.0
59,NORD,512,ROUBAIX,Régionaliste,0.0
59,NORD,526,SAINT-AMAND-LES-EAUX,Régionaliste,0.0
59,NORD,527,SAINT-ANDRE-LEZ-LILLE,Régionaliste,0.0
59,NORD,540,SAINT-POL-SUR-MER,Régionaliste,0.0
59,NORD,544,SAINT-SAULVE,Régionaliste,0.0
59,NORD,560,SECLIN,Régionaliste,0.0
59,NORD,569,SIN-LE-NOBLE,Régionaliste,0.0
59,NORD,574,SOMAIN,Régionaliste,0.0
59,NORD,599,TOURCOING,Régionaliste,0.0
